#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CAMK4	HDAC5	9606.ENSP00000282356	9606.ENSP00000225983	0	0	0	0	0.074	0.045	0.900	0.418	0.941
CAMK4	HDAC4	9606.ENSP00000282356	9606.ENSP00000264606	0	0	0	0	0.074	0.294	0.900	0.471	0.960
CAMK4	NCOR1	9606.ENSP00000282356	9606.ENSP00000268712	0	0	0	0	0	0.045	0.400	0.218	0.512
CAMK4	MEF2D	9606.ENSP00000282356	9606.ENSP00000271555	0	0	0	0	0.067	0.057	0	0.516	0.537
CAMK4	MEF2A	9606.ENSP00000282356	9606.ENSP00000453095	0	0	0	0	0.067	0.057	0	0.390	0.416
CAMK4	HDAC3	9606.ENSP00000282356	9606.ENSP00000302967	0	0	0	0	0.052	0.045	0.400	0.060	0.421
CAMK4	NCOR2	9606.ENSP00000282356	9606.ENSP00000384018	0	0	0	0	0	0.045	0.400	0.167	0.481
HDAC3	HDAC5	9606.ENSP00000302967	9606.ENSP00000225983	0	0	0.177	0.606	0.060	0.840	0.400	0.319	0.940
HDAC3	HDAC4	9606.ENSP00000302967	9606.ENSP00000264606	0	0	0.175	0.603	0.049	0.877	0	0.308	0.924
HDAC3	NCOR1	9606.ENSP00000302967	9606.ENSP00000268712	0	0	0	0	0.075	0.933	0.800	0.996	0.999
HDAC3	MEF2D	9606.ENSP00000302967	9606.ENSP00000271555	0	0	0	0	0.067	0.334	0	0.185	0.450
HDAC3	MEF2A	9606.ENSP00000302967	9606.ENSP00000453095	0	0	0	0	0.060	0.334	0	0.175	0.440
HDAC3	NR2E1	9606.ENSP00000302967	9606.ENSP00000357979	0	0	0	0	0	0.301	0.500	0.164	0.682
HDAC3	NCOR2	9606.ENSP00000302967	9606.ENSP00000384018	0	0	0	0	0.049	0.992	0.800	0.995	0.999
HDAC4	HDAC5	9606.ENSP00000264606	9606.ENSP00000225983	0	0	0.062	0.955	0.082	0.510	0.900	0.471	0.973
HDAC4	PRKD1	9606.ENSP00000264606	9606.ENSP00000390535	0	0	0	0	0.051	0	0	0.451	0.458
HDAC4	MEF2D	9606.ENSP00000264606	9606.ENSP00000271555	0	0	0	0	0.067	0.783	0	0.832	0.963
HDAC4	MEF2A	9606.ENSP00000264606	9606.ENSP00000453095	0	0	0	0	0.112	0.801	0	0.863	0.973
HDAC4	MEF2C	9606.ENSP00000264606	9606.ENSP00000340874	0	0	0	0	0.067	0.865	0	0.888	0.984
HDAC4	NCOR2	9606.ENSP00000264606	9606.ENSP00000384018	0	0	0	0	0.077	0.978	0.500	0.931	0.999
HDAC4	NCOR1	9606.ENSP00000264606	9606.ENSP00000268712	0	0	0	0	0.049	0.828	0.500	0.992	0.999
HDAC5	PRKD1	9606.ENSP00000225983	9606.ENSP00000390535	0	0	0	0	0.051	0.735	0	0.632	0.899
HDAC5	MEF2C	9606.ENSP00000225983	9606.ENSP00000340874	0	0	0	0	0.067	0.466	0	0.859	0.924
HDAC5	MEF2A	9606.ENSP00000225983	9606.ENSP00000453095	0	0	0	0	0.108	0.711	0	0.743	0.928
HDAC5	MEF2D	9606.ENSP00000225983	9606.ENSP00000271555	0	0	0	0	0.094	0.596	0	0.841	0.936
HDAC5	NCOR2	9606.ENSP00000225983	9606.ENSP00000384018	0	0	0	0	0.084	0.572	0.500	0.751	0.944
HDAC5	NR2E1	9606.ENSP00000225983	9606.ENSP00000357979	0	0	0	0	0.046	0.515	0.500	0.864	0.964
HDAC5	NCOR1	9606.ENSP00000225983	9606.ENSP00000268712	0	0	0	0	0.049	0.787	0.500	0.820	0.979
MEF2A	NCOR1	9606.ENSP00000453095	9606.ENSP00000268712	0	0	0	0	0.087	0	0	0.537	0.559
MEF2A	MEF2D	9606.ENSP00000453095	9606.ENSP00000271555	0	0	0.058	0.939	0.110	0.823	0.900	0.492	0.991
MEF2A	MEF2C	9606.ENSP00000453095	9606.ENSP00000340874	0	0	0.056	0.947	0.083	0.628	0.750	0.375	0.940
MEF2A	NCOR2	9606.ENSP00000453095	9606.ENSP00000384018	0	0	0	0	0.062	0	0	0.516	0.527
MEF2C	MEF2D	9606.ENSP00000340874	9606.ENSP00000271555	0	0	0.058	0.920	0.089	0	0.500	0.181	0.602
MEF2C	NCOR2	9606.ENSP00000340874	9606.ENSP00000384018	0	0	0	0	0.055	0	0	0.645	0.650
MEF2D	NCOR1	9606.ENSP00000271555	9606.ENSP00000268712	0	0	0	0	0.116	0	0	0.541	0.577
NCOR1	NR2E1	9606.ENSP00000268712	9606.ENSP00000357979	0	0	0	0	0	0.119	0.500	0.249	0.640
NCOR1	NCOR2	9606.ENSP00000268712	9606.ENSP00000384018	0	0	0	0.846	0.122	0.622	0.800	0.985	0.998
NCOR2	NR2E1	9606.ENSP00000384018	9606.ENSP00000357979	0	0	0	0	0	0.119	0.500	0.120	0.578
