#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CACNA1B	CACNG4	9606.ENSP00000360423	9606.ENSP00000262138	0	0	0	0	0.087	0	0.540	0.610	0.822
CACNA1B	CACNA1C	9606.ENSP00000360423	9606.ENSP00000266376	0	0	0.099	0.857	0.091	0.109	0.540	0.387	0.756
CACNA1B	CACNA1D	9606.ENSP00000360423	9606.ENSP00000288139	0	0	0.101	0.853	0.053	0.097	0.540	0.455	0.772
CACNA1B	CACNB3	9606.ENSP00000360423	9606.ENSP00000301050	0	0	0	0	0.087	0.926	0.800	0.874	0.998
CACNA1B	CACNA2D1	9606.ENSP00000360423	9606.ENSP00000349320	0	0	0	0	0.110	0.925	0.540	0.749	0.991
CACNA1B	CACNA1S	9606.ENSP00000360423	9606.ENSP00000355192	0	0	0.088	0.880	0.060	0.096	0.540	0.140	0.638
CACNA1B	CACNA1E	9606.ENSP00000360423	9606.ENSP00000356545	0	0	0.060	0.947	0.162	0	0.900	0.507	0.956
CACNA1B	CACNA1F	9606.ENSP00000360423	9606.ENSP00000365441	0	0	0.094	0.872	0.045	0.092	0.540	0.134	0.630
CACNA1B	CACNA2D4	9606.ENSP00000360423	9606.ENSP00000372169	0	0	0	0	0.067	0.289	0.540	0.482	0.820
CACNA1B	CACNB4	9606.ENSP00000360423	9606.ENSP00000438949	0	0	0	0	0.123	0.291	0.540	0.647	0.885
CACNA1C	CACNG4	9606.ENSP00000266376	9606.ENSP00000262138	0	0	0	0	0	0	0.900	0.556	0.953
CACNA1C	CACNA1E	9606.ENSP00000266376	9606.ENSP00000356545	0	0	0.095	0.850	0.067	0.092	0.540	0.168	0.653
CACNA1C	CACNB4	9606.ENSP00000266376	9606.ENSP00000438949	0	0	0	0	0.068	0.412	0.900	0.523	0.970
CACNA1C	CACNA1F	9606.ENSP00000266376	9606.ENSP00000365441	0	0	0.060	0.960	0	0	0.900	0.788	0.978
CACNA1C	CACNA1D	9606.ENSP00000266376	9606.ENSP00000288139	0	0	0.057	0.966	0	0.522	0.900	0.640	0.981
CACNA1C	CACNA1S	9606.ENSP00000266376	9606.ENSP00000355192	0	0	0.058	0.964	0.043	0	0.900	0.825	0.982
CACNA1C	CACNA2D4	9606.ENSP00000266376	9606.ENSP00000372169	0	0	0	0	0.075	0.289	0.900	0.788	0.984
CACNA1C	CACNB3	9606.ENSP00000266376	9606.ENSP00000301050	0	0	0	0	0.067	0.843	0.900	0.874	0.997
CACNA1C	CACNA2D1	9606.ENSP00000266376	9606.ENSP00000349320	0	0	0	0	0.128	0.512	0.900	0.966	0.998
CACNA1D	CACNG4	9606.ENSP00000288139	9606.ENSP00000262138	0	0	0	0	0.049	0	0.900	0.872	0.986
CACNA1D	CACNA1E	9606.ENSP00000288139	9606.ENSP00000356545	0	0	0.097	0.843	0	0.092	0.540	0.502	0.787
CACNA1D	CACNB4	9606.ENSP00000288139	9606.ENSP00000438949	0	0	0	0	0.092	0.412	0.900	0.430	0.965
CACNA1D	CACNA2D4	9606.ENSP00000288139	9606.ENSP00000372169	0	0	0	0	0.067	0.289	0.900	0.616	0.971
CACNA1D	CACNA1S	9606.ENSP00000288139	9606.ENSP00000355192	0	0	0.058	0.964	0	0	0.900	0.758	0.975
CACNA1D	CACNA1F	9606.ENSP00000288139	9606.ENSP00000365441	0	0	0.057	0.967	0	0	0.900	0.812	0.980
CACNA1D	CACNB3	9606.ENSP00000288139	9606.ENSP00000301050	0	0	0	0	0.067	0.938	0.900	0.564	0.997
CACNA1D	CACNA2D1	9606.ENSP00000288139	9606.ENSP00000349320	0	0	0	0	0.086	0.949	0.900	0.939	0.999
CACNA1E	CACNG4	9606.ENSP00000356545	9606.ENSP00000262138	0	0	0	0	0.057	0	0.800	0.676	0.933
CACNA1E	CACNB3	9606.ENSP00000356545	9606.ENSP00000301050	0	0	0	0	0.068	0.926	0.540	0.508	0.982
CACNA1E	CACNA2D1	9606.ENSP00000356545	9606.ENSP00000349320	0	0	0	0	0.087	0.925	0.540	0.725	0.990
CACNA1E	CACNA1S	9606.ENSP00000356545	9606.ENSP00000355192	0	0	0.088	0.877	0.056	0.092	0.540	0.146	0.637
CACNA1E	CACNA1F	9606.ENSP00000356545	9606.ENSP00000365441	0	0	0.099	0.861	0.049	0.092	0.540	0.142	0.636
CACNA1E	CACNA2D4	9606.ENSP00000356545	9606.ENSP00000372169	0	0	0	0	0.088	0.289	0.540	0.438	0.809
CACNA1E	CACNB4	9606.ENSP00000356545	9606.ENSP00000438949	0	0	0	0	0.155	0.291	0.540	0.411	0.816
CACNA1F	CACNG4	9606.ENSP00000365441	9606.ENSP00000262138	0	0	0	0	0.055	0	0.900	0.318	0.930
CACNA1F	CACNB3	9606.ENSP00000365441	9606.ENSP00000301050	0	0	0	0	0.067	0.412	0.900	0.567	0.973
CACNA1F	CACNA2D1	9606.ENSP00000365441	9606.ENSP00000349320	0	0	0	0	0.080	0.439	0.900	0.793	0.987
CACNA1F	CACNA1S	9606.ENSP00000365441	9606.ENSP00000355192	0	0	0.062	0.956	0	0	0.900	0.883	0.988
CACNA1F	CACNB4	9606.ENSP00000365441	9606.ENSP00000438949	0	0	0	0	0.067	0.412	0.900	0.452	0.965
CACNA1F	CACNA2D4	9606.ENSP00000365441	9606.ENSP00000372169	0	0	0	0	0.067	0.289	0.900	0.745	0.980
CACNA1S	CACNG4	9606.ENSP00000355192	9606.ENSP00000262138	0	0	0	0	0.042	0	0.900	0.222	0.918
CACNA1S	CACNB3	9606.ENSP00000355192	9606.ENSP00000301050	0	0	0	0	0.067	0.412	0.900	0.407	0.963
CACNA1S	CACNA2D1	9606.ENSP00000355192	9606.ENSP00000349320	0	0	0	0	0.086	0.940	0.900	0.849	0.999
CACNA1S	CACNA2D4	9606.ENSP00000355192	9606.ENSP00000372169	0	0	0	0	0.067	0.289	0.900	0.460	0.959
CACNA1S	CACNB4	9606.ENSP00000355192	9606.ENSP00000438949	0	0	0	0	0.067	0.412	0.900	0.495	0.968
CACNA2D1	CACNG4	9606.ENSP00000349320	9606.ENSP00000262138	0	0	0	0	0.062	0	0.900	0.726	0.972
CACNA2D1	CACNB3	9606.ENSP00000349320	9606.ENSP00000301050	0	0	0	0	0.060	0.875	0.900	0.686	0.995
CACNA2D1	CACNA2D4	9606.ENSP00000349320	9606.ENSP00000372169	0	0	0	0.718	0	0.087	0.900	0.282	0.928
CACNA2D1	CACNB4	9606.ENSP00000349320	9606.ENSP00000438949	0	0	0	0	0.066	0.401	0.900	0.735	0.983
CACNA2D4	CACNG4	9606.ENSP00000372169	9606.ENSP00000262138	0	0	0	0	0	0	0.900	0.400	0.937
CACNA2D4	CACNB3	9606.ENSP00000372169	9606.ENSP00000301050	0	0	0	0	0.060	0.306	0.900	0.866	0.990
CACNA2D4	CACNB4	9606.ENSP00000372169	9606.ENSP00000438949	0	0	0	0	0.066	0.306	0.900	0.472	0.961
CACNB3	CACNG4	9606.ENSP00000301050	9606.ENSP00000262138	0	0	0	0	0.042	0	0.900	0.638	0.962
CACNB3	CACNB4	9606.ENSP00000301050	9606.ENSP00000438949	0	0	0.056	0.965	0	0.395	0.900	0.446	0.964
