#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CACNA1B	CACNG1	9606.ENSP00000360423	9606.ENSP00000226021	0	0	0	0	0.059	0.402	0.540	0.577	0.875
CACNA1B	CACNA1C	9606.ENSP00000360423	9606.ENSP00000266376	0	0	0.099	0.857	0.091	0.109	0.540	0.387	0.756
CACNA1B	CACNA1D	9606.ENSP00000360423	9606.ENSP00000288139	0	0	0.101	0.853	0.053	0.097	0.540	0.455	0.772
CACNA1B	CACNB3	9606.ENSP00000360423	9606.ENSP00000301050	0	0	0	0	0.087	0.926	0.800	0.874	0.998
CACNA1B	CACNB2	9606.ENSP00000360423	9606.ENSP00000320025	0	0	0	0	0.097	0.527	0.540	0.602	0.911
CACNA1B	CACNA2D1	9606.ENSP00000360423	9606.ENSP00000349320	0	0	0	0	0.110	0.925	0.540	0.749	0.991
CACNA1B	CACNA1S	9606.ENSP00000360423	9606.ENSP00000355192	0	0	0.088	0.880	0.060	0.096	0.540	0.140	0.638
CACNA1B	CACNA1E	9606.ENSP00000360423	9606.ENSP00000356545	0	0	0.060	0.947	0.162	0	0.900	0.507	0.956
CACNA1B	CACNA1F	9606.ENSP00000360423	9606.ENSP00000365441	0	0	0.094	0.872	0.045	0.092	0.540	0.134	0.630
CACNA1B	CACNB1	9606.ENSP00000360423	9606.ENSP00000377840	0	0	0	0	0.098	0.926	0.540	0.499	0.982
CACNA1C	CACNG1	9606.ENSP00000266376	9606.ENSP00000226021	0	0	0	0	0.128	0.742	0.720	0.306	0.950
CACNA1C	CACNA1E	9606.ENSP00000266376	9606.ENSP00000356545	0	0	0.095	0.850	0.067	0.092	0.540	0.168	0.653
CACNA1C	CACNA1F	9606.ENSP00000266376	9606.ENSP00000365441	0	0	0.060	0.960	0	0	0.900	0.788	0.978
CACNA1C	CACNA1D	9606.ENSP00000266376	9606.ENSP00000288139	0	0	0.057	0.966	0	0.522	0.900	0.640	0.981
CACNA1C	CACNA1S	9606.ENSP00000266376	9606.ENSP00000355192	0	0	0.058	0.964	0.043	0	0.900	0.825	0.982
CACNA1C	CACNB1	9606.ENSP00000266376	9606.ENSP00000377840	0	0	0	0	0.087	0.817	0.540	0.865	0.988
CACNA1C	CACNB3	9606.ENSP00000266376	9606.ENSP00000301050	0	0	0	0	0.067	0.843	0.900	0.874	0.997
CACNA1C	CACNA2D1	9606.ENSP00000266376	9606.ENSP00000349320	0	0	0	0	0.128	0.512	0.900	0.966	0.998
CACNA1C	CACNB2	9606.ENSP00000266376	9606.ENSP00000320025	0	0	0	0	0.162	0.887	0.720	0.986	0.999
CACNA1D	CACNG1	9606.ENSP00000288139	9606.ENSP00000226021	0	0	0	0	0.128	0.742	0.720	0.935	0.995
CACNA1D	CACNA1E	9606.ENSP00000288139	9606.ENSP00000356545	0	0	0.097	0.843	0	0.092	0.540	0.502	0.787
