#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CACNA2D2	CACNB1	0	0	0	0	0	0	0	0	0	0	0.968
CACNA2D2	CACNB4	0	0	0	0	0	0	0	0	0	0	0.961
CACNA2D2	CACNB2	0	0	0	0	0	0	0	0	0	0	0.958
CACNA2D2	CACNA1A	0	0	0	0	0	0	0	0	0	0	0.956
CACNA2D2	CACNG1	0	0	0	0	0	0	0	0	0	0	0.952
CACNA2D2	CACNA1C	0	0	0	0	0	0	0	0	0	0	0.946
CACNA2D2	CACNA1D	0	0	0	0	0	0	0	0	0	0	0.944
CACNA2D2	STXBP1	0	0	0	0	0	0	0	0	0	0	0.93
CACNA2D2	CACNA1E	0	0	0	0	0	0	0	0	0	0	0.928
CACNA2D2	SYT5	0	0	0	0	0	0	0	0	0	0	0.928
