#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HBEGF	EGFR	0	0	0	0	0	0	0	0	0	0	0.999
HBEGF	ERBB4	0	0	0	0	0	0	0	0	0	0	0.999
HBEGF	CD9	0	0	0	0	0	0	0	0	0	0	0.987
HBEGF	ERBB2	0	0	0	0	0	0	0	0	0	0	0.97
HBEGF	ADAM17	0	0	0	0	0	0	0	0	0	0	0.968
HBEGF	IGF1	0	0	0	0	0	0	0	0	0	0	0.961
HBEGF	MMP7	0	0	0	0	0	0	0	0	0	0	0.961
HBEGF	FOS	0	0	0	0	0	0	0	0	0	0	0.958
HBEGF	MMP9	0	0	0	0	0	0	0	0	0	0	0.95
HBEGF	CD44	0	0	0	0	0	0	0	0	0	0	0.948
